row_id,query_company,query_city,query_state,match_rank,match_name,match_city,match_state,match_row_id,score,tier,match_type,string_score,semantic_score,location_score
7920164,Scotts Flowers,Oklahoma City,OK,2,Natural Flowers Inc,Doral,FL,4187896,0.5200,Low,Hybrid,0.7438,3.5443,0.0000
7920164,Scotts Flowers,Oklahoma City,OK,3,Scotts Garden,Marysville,OH,4696591,0.5200,Low,Hybrid (semantic-led),0.7438,5.1109,0.0000
7920164,Scotts Flowers,Oklahoma City,OK,4,Bradley Flowers,Saraland,AL,4208309,0.5200,Low,Hybrid (semantic-led),0.7438,3.8650,0.0000
7920164,Scotts Flowers,Oklahoma City,OK,5,Scotts Travel,London,,5572324,0.5200,Low,Hybrid,0.7438,3.6981,0.0000
7920166,See Agency and Agent,Leatherhead,Surrey,1,SAA,,,,0.7500,Medium,Acronym,1.0000,1.0000,0.0000
7920166,See Agency and Agent,Leatherhead,Surrey,2,See Agency and Agent,Virtual,NC,7916479,0.5200,Low,"Exact name, wrong office",1.0000,6.0144,0.0000
7920166,See Agency and Agent,Leatherhead,Surrey,3,See Agency and Agent,Vancouver,WA,7900425,0.5200,Low,"Exact name, wrong office",1.0000,6.0144,0.0000
7920166,See Agency and Agent,Leatherhead,Surrey,4,See Agency and Agent,Valencia,,7911525,0.5200,Low,"Exact name, wrong office",1.0000,6.0144,0.0000
7920166,See Agency and Agent,Leatherhead,Surrey,5,See Agency and Agent,Virtual,MO,7877005,0.5200,Low,"Exact name, wrong office",1.0000,6.0144,0.0000
7920167,W2M/ICARION CT/NY/WA. Roadshow 40-50 PAX. OCTUBRE 2026/US,,,1,2022 Roadshow New York,Franklin,TN,6941499,0.5350,Low,Hybrid (semantic-led),0.1348,3.3338,0.0000
7920167,W2M/ICARION CT/NY/WA. Roadshow 40-50 PAX. OCTUBRE 2026/US,,,2,GROUP NEW YORK 45 PAX Oct 2025,,,7819366,0.5275,Low,Hybrid (semantic-led),0.1794,2.9085,0.0000
7920167,W2M/ICARION CT/NY/WA. Roadshow 40-50 PAX. OCTUBRE 2026/US,,,3,GROUP NEW YORK 45 PAX Oct 2025,"Mexico City, DF",Estado De Mexico,7819837,0.5275,Low,Hybrid (semantic-led),0.1794,2.9085,0.0000
7920167,W2M/ICARION CT/NY/WA. Roadshow 40-50 PAX. OCTUBRE 2026/US,,,4,114758 HPN - Ray Roadshow - NYC 2026,,,7924321,0.5188,Low,Hybrid (semantic-led),0.1883,2.8840,0.0000
7920167,W2M/ICARION CT/NY/WA. Roadshow 40-50 PAX. OCTUBRE 2026/US,,,5,America West Roadshow 2024,Brentwood,TN,7203041,0.5157,Low,Hybrid (semantic-led),0.1737,2.9530,0.0000
7920175,Volunteer Benefits Association,,,1,Trustmark Volunteer Benefits Solutions,,,488256,0.8651,Good,Hybrid,0.8030,4.4288,0.0000
7920175,Volunteer Benefits Association,,,2,National Volunteer Association,,,1051089,0.8253,Medium,Hybrid (semantic-led),0.7729,5.8411,0.0000
7920175,Volunteer Benefits Association,,,3,National Volunteer Association,Scottsdale,AZ,1133777,0.8253,Medium,Hybrid (semantic-led),0.7729,5.8411,0.0000
7920175,Volunteer Benefits Association,,,4,Volunteer Nonprofit Service Association,Phoenix,AZ,3760311,0.8189,Medium,Hybrid (semantic-led),0.7027,6.0112,0.0000
7920175,Volunteer Benefits Association,,,5,Association of Volunteer Organizations,,,1330952,0.8187,Medium,Hybrid (semantic-led),0.7729,5.3827,0.0000
7920176,Penn Medicine 2nd Annual HR Summit,Philadelphia,PA,1,Penn Medicine,Philadelphia,PA,2181732,0.8282,Medium,Hybrid (semantic-led),0.5625,5.3726,1.0000
7920176,Penn Medicine 2nd Annual HR Summit,Philadelphia,PA,2,Penn Medicine University City,Philadelphia,PA,4027600,0.7228,Medium,Hybrid (semantic-led),0.4618,4.3520,1.0000
7920176,Penn Medicine 2nd Annual HR Summit,Philadelphia,PA,3,Penn Medicine Alumni Event,Philadelphia,PA,7616541,0.7119,Medium,Hybrid (semantic-led),0.4618,4.1090,1.0000
7920176,Penn Medicine 2nd Annual HR Summit,Philadelphia,PA,4,Penn School of Medicine,Philadelphia,PA,7454885,0.7115,Medium,Hybrid (semantic-led),0.4263,4.1536,1.0000
7920176,Penn Medicine 2nd Annual HR Summit,Philadelphia,PA,5,Penn Dental Medicine,Philadelphia,PA,2732403,0.7110,Medium,Hybrid (semantic-led),0.4263,4.0545,1.0000
7920179,Pierre Accounting Conference,Los Angeles,CA,1,ACCOUNTING USERS CONFERENCE,,CA,1195375,0.7345,Medium,Hybrid,0.7729,3.9969,0.5500
7920179,Pierre Accounting Conference,Los Angeles,CA,2,CS Accounting Services,Los Angeles,CA,3857555,0.7088,Medium,Hybrid,0.5542,3.1916,1.0000
7920179,Pierre Accounting Conference,Los Angeles,CA,3,PAC,,,,0.6900,Low,Acronym,1.0000,1.0000,0.0000
7920179,Pierre Accounting Conference,Los Angeles,CA,4,Professional Accounting Sales,Los Altos,CA,284102,0.6750,Low,Hybrid (semantic-led),0.5542,3.4387,0.8000
7920179,Pierre Accounting Conference,Los Angeles,CA,5,Sustainability Accounting Standards Board,Los Angeles,CA,5603549,0.6750,Low,Hybrid,0.5038,2.8154,1.0000
7920185,RevMed,Redwood City,CA,1,PREVMED,Redwood City,CA,7143627,0.6368,Low,Hybrid (semantic-led),0.3750,3.4230,1.0000
7920185,RevMed,Redwood City,CA,2,Revolution Medicine,Redwood City,CA,5806485,0.5913,Low,Hybrid (semantic-led),0.2045,4.1231,1.0000
7920185,RevMed,Redwood City,CA,3,REVOLUTION Medicines,Redwood City,CA,3988052,0.5849,Low,Hybrid (semantic-led),0.2045,3.8442,1.0000
7920185,RevMed,Redwood City,CA,4,Revolutionary Medicines,Redwood City,Ca,4625903,0.5610,Low,Hybrid (semantic-led),0.1818,3.4267,1.0000
7920185,RevMed,Redwood City,CA,5,RESMED,Poway,CA,79390,0.5300,Low,Hybrid (semantic-led),0.3750,5.1082,0.4000
7920186,SJCSH Online Bookings,TREASURE ISLAND,FL,1,Online Bookings - MCIMS,Merritt Island,FL,7829278,0.8866,Good,Hybrid,0.8097,3.9019,0.8000
7920186,SJCSH Online Bookings,TREASURE ISLAND,FL,2,Online Bookings - SJCSM,Miami,FL,7413994,0.5300,Low,Hybrid (semantic-led),0.8097,5.1553,0.4000
7920186,SJCSH Online Bookings,TREASURE ISLAND,FL,3,Online Bookings - CHIDH,Miami Beach,FL,7207228,0.5300,Low,Hybrid,0.8097,4.2827,0.4000
7920186,SJCSH Online Bookings,TREASURE ISLAND,FL,4,Online Bookings - SJCCC,Inlet Beach,FL,7734578,0.5300,Low,Hybrid (semantic-led),0.8097,4.7360,0.4000
7920186,SJCSH Online Bookings,TREASURE ISLAND,FL,5,Online Bookings - ORLHH,Maitland,FL,7902338,0.5300,Low,Hybrid,0.8097,4.0991,0.4000
7920187,SJCSH Online Bookings,Zephyr Cove,NV,1,Online Bookings -SFOBG,North las vegas,NV,7911292,0.5310,Low,Hybrid,0.8097,4.1826,0.4000
7920187,SJCSH Online Bookings,Zephyr Cove,NV,2,Online Bookings -SFOBG,sparks,NV,7819201,0.5308,Low,Hybrid,0.8097,4.1826,0.4000
7920187,SJCSH Online Bookings,Zephyr Cove,NV,3,Online Bookings - SEAAH,Las Vegas,NV,7416676,0.5305,Low,Hybrid,0.8097,4.1096,0.4000
7920187,SJCSH Online Bookings,Zephyr Cove,NV,4,Online Bookings-AUSCV,Las Vegas,NV,7910654,0.5303,Low,Hybrid,0.8097,4.0502,0.4000
7920187,SJCSH Online Bookings,Zephyr Cove,NV,5,Online Seller,Las Vegas,NV,6378352,0.5300,Low,Hybrid (semantic-led),0.4798,3.9343,0.4000
7920188,William Choy,,,1,William Ury,Baltimore,MD,7862039,0.8140,Medium,Hybrid (semantic-led),0.7438,4.3860,0.0000
7920188,William Choy,,,2,William Young,Maitland,FL,629459,0.8020,Medium,Hybrid (semantic-led),0.7438,4.0696,0.0000
7920188,William Choy,,,3,William King,,,6283794,0.8011,Medium,Hybrid (semantic-led),0.7438,4.1208,0.0000
7920188,William Choy,,,4,William Janda,,,6561074,0.8004,Medium,Hybrid (semantic-led),0.7438,3.8750,0.0000
7920188,William Choy,,,5,Wedd: William,Naples,FL,538324,0.7960,Medium,Hybrid (semantic-led),0.7438,3.7971,0.0000
7920189,See Agency and Agent,Litchfield Park,AZ,1,SAA,,,,0.7500,Medium,Acronym,1.0000,1.0000,0.0000
7920189,See Agency and Agent,Litchfield Park,AZ,2,See Agency and Agent,Scottsdale,AZ,7910800,0.5300,Low,Exact + partial geo,1.0000,6.0144,0.4000
7920189,See Agency and Agent,Litchfield Park,AZ,3,See Agency and Agent,Florence,AZ,7909794,0.5300,Low,Exact + partial geo,1.0000,6.0144,0.4000
7920189,See Agency and Agent,Litchfield Park,AZ,4,See Agency and Agent,Chandler,AZ,7885803,0.5300,Low,Exact + partial geo,1.0000,6.0144,0.4000
7920189,See Agency and Agent,Litchfield Park,AZ,5,The Agent Collective,Scottsdale,AZ,7623830,0.5300,Low,Hybrid (semantic-led),0.4798,4.3836,0.4000
7920190,Senosian DDW Chicago May 2026,,,1,247 TravelPro - May 2026 -  Chicago,,,7876272,0.7420,Medium,Hybrid,0.7612,2.7488,0.0000
7920190,Senosian DDW Chicago May 2026,,,2,DDW Congress May 2026,,,7902788,0.7308,Medium,Hybrid (semantic-led),0.6920,4.4923,0.0000
7920190,Senosian DDW Chicago May 2026,,,3,DD-Chicago Oct Group 2026,,,7908339,0.7115,Medium,Hybrid (semantic-led),0.4875,4.2925,0.0000
7920190,Senosian DDW Chicago May 2026,,,4,Chicago Meeting May 2022,,,6846865,0.7022,Medium,Hybrid (semantic-led),0.5250,3.8797,0.0000
7920190,Senosian DDW Chicago May 2026,,,5,Next Level Chicago 2026,,,7897899,0.6757,Low,Hybrid (semantic-led),0.4875,3.9101,0.0000
7920192,U GLOW | AHERN Marzo 2026 |,,,1,Enso Media | ALLERGAN MARZO 2026 |,,,7902758,0.7914,Medium,Hybrid (semantic-led),0.7083,2.9328,0.0000
7920192,U GLOW | AHERN Marzo 2026 |,,,2,EnsoGo | Cooper Vision 2026 | Nov 2026,,,7919349,0.6490,Low,Hybrid (semantic-led),0.4750,2.7498,0.0000
7920192,U GLOW | AHERN Marzo 2026 |,,,3,IFAHTO | Presentacion KIA 2026,,,7901415,0.6417,Low,Hybrid (semantic-led),0.4318,3.0229,0.0000
7920192,U GLOW | AHERN Marzo 2026 |,,,4,Grupo LAHE | MEDESSENCE 2026 LAHE | Mar 2026,,,7910454,0.6408,Low,Hybrid (semantic-led),0.4750,2.7359,0.0000
7920192,U GLOW | AHERN Marzo 2026 |,,,5,Grupo Dapa | AUG 2026,,,7865378,0.6367,Low,Hybrid (semantic-led),0.4318,2.8488,0.0000
7920196,Red Carpet Award Ceremony,,,1,VIP Red Carpet Events,Boise,ID,2779010,0.7982,Medium,Hybrid (semantic-led),0.7792,4.4766,0.0000
7920196,Red Carpet Award Ceremony,,,2,Events By Red Carpet,,,3357876,0.7876,Medium,Hybrid (semantic-led),0.7792,4.2190,0.0000
7920196,Red Carpet Award Ceremony,,,3,Events By Red Carpet,New York,NY,3364730,0.7876,Medium,Hybrid (semantic-led),0.7792,4.2190,0.0000
7920196,Red Carpet Award Ceremony,,,4,Events By Red Carpet,Jersey City,NJ,3182916,0.7876,Medium,Hybrid (semantic-led),0.7792,4.2190,0.0000
7920196,Red Carpet Award Ceremony,,,5,Events By Red Carpet,Dallas,TX,7398469,0.7876,Medium,Hybrid (semantic-led),0.7792,4.2190,0.0000
7920198,"ServiceNow, Inc.",Bay Area,CA,1,"ServiceNow, Inc.",San Francisco,CA,6825425,0.5310,Low,Exact + partial geo,1.0000,5.2394,0.4000
7920198,"ServiceNow, Inc.",Bay Area,CA,2,"ServiceNow, Inc.",San Diego,CA,4147406,0.5308,Low,Exact + partial geo,1.0000,5.2394,0.4000
7920198,"ServiceNow, Inc.",Bay Area,CA,3,"ServiceNow, Inc.",Oceanside,CA,7806666,0.5305,Low,Exact + partial geo,1.0000,5.2394,0.4000
7920198,"ServiceNow, Inc.",Bay Area,CA,4,"ServiceNow, Inc.",Solana Beach,CA,5716382,0.5303,Low,Exact + partial geo,1.0000,5.2394,0.4000
7920198,"ServiceNow, Inc.",Bay Area,CA,5,"ServiceNow, Inc.","Strategic Sourcing Manager, Marketing Ev",CA,7878925,0.5300,Low,Exact + partial geo,1.0000,5.2394,0.4000
7920199,Speedway Motorsports Inc SMI,Charlotte,NC,1,IMG Motorsports,Charlotte,NC,210543,0.7348,Medium,Hybrid (semantic-led),0.4798,4.6466,1.0000
7920199,Speedway Motorsports Inc SMI,Charlotte,NC,2,"Speedway Motor Sports, Inc.",Charlotte,NC,2987623,0.7334,Medium,Hybrid (semantic-led),0.5432,3.9279,1.0000
7920199,Speedway Motorsports Inc SMI,Charlotte,NC,3,Hendrick Motorsports,Charlotte,NC,203639,0.7148,Medium,Hybrid (semantic-led),0.4798,4.1277,1.0000
7920199,Speedway Motorsports Inc SMI,Charlotte,NC,4,Feld Motorsports Monster Jam,Charlotte,NC,3315497,0.7014,Medium,Hybrid (semantic-led),0.4798,3.5247,1.0000
7920199,Speedway Motorsports Inc SMI,Charlotte,NC,5,IRWIN/SHARPIE MOTORSPORTS,Charlotte,NC,1663927,0.6780,Low,Hybrid (semantic-led),0.4798,3.4684,1.0000
7920202,Pacific West Builders,Eagle,ID,1,Pacific Steel,Dalton Gardens,ID,2556702,0.5310,Low,Hybrid (semantic-led),0.5038,4.5798,0.4000
7920202,Pacific West Builders,Eagle,ID,2,Pacific West,Boise,ID,6141150,0.5308,Low,Hybrid (semantic-led),0.7159,5.2773,0.4000
7920202,Pacific West Builders,Eagle,ID,3,Pacific Conventions,Moscow,ID,3017728,0.5305,Low,Hybrid (semantic-led),0.5038,4.2148,0.4000
7920202,Pacific West Builders,Eagle,ID,4,Pacific West Events,Garden City,ID,6103258,0.5303,Low,Hybrid,0.7729,4.6624,0.4000
7920202,Pacific West Builders,Eagle,ID,5,Pacific West Events,Boise,ID,5758735,0.5300,Low,Hybrid,0.7729,4.6624,0.4000
7920203,UL LLC,Caladonia,WI,1,UL,Birchwood,WI,6954440,0.5300,Low,Hybrid,0.9000,5.6146,0.4000
7920203,UL LLC,Caladonia,WI,2,Uline Corporation,Pleasant Prairie,WI,2160684,0.5243,Low,Acronym,0.3000,4.7604,0.4000
7920203,UL LLC,Caladonia,WI,3,ULine Corporation,Mequon,WI,997899,0.5211,Low,Acronym,0.3000,4.7604,0.4000
7920203,UL LLC,Caladonia,WI,4,UL LLC,Parker,CO,4542843,0.5200,Low,"Exact name, wrong office",1.0000,7.1120,0.0000
7920203,UL LLC,Caladonia,WI,5,UL LLC,Jackson,MS,6960544,0.5200,Low,"Exact name, wrong office",1.0000,7.1120,0.0000
7920206,Watco Companies,Raymore,MO,1,Watco Companies,Saint Louis,MO,1521718,0.5300,Low,Exact + partial geo,1.0000,6.2259,0.4000
7920206,Watco Companies,Raymore,MO,2,"Watco Companies, Inc.",Kansas City,MO,3624621,0.5300,Low,Hybrid,1.0000,4.7081,0.4000
7920206,Watco Companies,Raymore,MO,3,Watco Supply Co,Kansas City,MO,1916609,0.5300,Low,Hybrid (semantic-led),0.7438,4.7845,0.4000
7920206,Watco Companies,Raymore,MO,4,Watco Manufacturing,Independence,MO,2747485,0.5300,Low,Hybrid (semantic-led),0.7438,4.6978,0.4000
7920206,Watco Companies,Raymore,MO,5,Watco Companies,Otis Orchards,WA,2560855,0.5200,Low,"Exact name, wrong office",1.0000,6.2259,0.0000
7920212,OAP Community Meeting,Silver Spring,MD,1,Annual Meeting,Silver Spring,MD,934422,0.7011,Medium,Hybrid (semantic-led),0.4318,3.6761,1.0000
7920212,OAP Community Meeting,Silver Spring,MD,2,OCM,,,,0.6900,Low,Acronym,1.0000,1.0000,0.0000
7920212,OAP Community Meeting,Silver Spring,MD,3,Meetings One,Silver Spring,MD,1026471,0.5885,Low,Hybrid (semantic-led),0.1790,3.4104,1.0000
7920212,OAP Community Meeting,Silver Spring,MD,4,Meetings One,Silver Springs,MD,1611161,0.5824,Low,Hybrid (semantic-led),0.1790,3.4104,0.9871
7920212,OAP Community Meeting,Silver Spring,MD,5,District meeting,Churchton,MD,6151166,0.5300,Low,Hybrid (semantic-led),0.4318,3.4603,0.4000
7920219,SAT Mexico | Pinguim 2026 | Hilton Reforma | G2,,,1,Are IM | Showheroes Junio 2026 | Hilton Reforma,,,7909977,0.7870,Medium,Hybrid (semantic-led),0.7083,3.1391,0.0000
7920219,SAT Mexico | Pinguim 2026 | Hilton Reforma | G2,,,2,SAT Mexico | Grupo Daichi Agosto 2026 | Cancun,,,7900968,0.7697,Medium,Hybrid (semantic-led),0.7083,3.1035,0.0000
7920219,SAT Mexico | Pinguim 2026 | Hilton Reforma | G2,,,3,SAT Mexico | Grupo 109 PAX Mayo 2026 | Hilton Cancun,,,7819093,0.7503,Medium,Hybrid (semantic-led),0.6380,3.2771,0.0000
7920219,SAT Mexico | Pinguim 2026 | Hilton Reforma | G2,,,4,SAT Mexico | Grupo INCENTIVO MULTI 2026,,,7831890,0.7327,Medium,Hybrid (semantic-led),0.6439,2.9703,0.0000
7920219,SAT Mexico | Pinguim 2026 | Hilton Reforma | G2,,,5,Offroad Mexico | ORM Nov 2025 | Hilton,,,7865376,0.7248,Medium,Hybrid (semantic-led),0.4924,3.7571,0.0000
7920220,SAT Mexico | Pinguim 2026 | Hilton Reforma | G1,,,1,Are IM | Showheroes Junio 2026 | Hilton Reforma,,,7909977,0.7946,Medium,Hybrid (semantic-led),0.7083,3.2342,0.0000
7920220,SAT Mexico | Pinguim 2026 | Hilton Reforma | G1,,,2,SAT Mexico | Grupo Daichi Agosto 2026 | Cancun,,,7900968,0.7646,Medium,Hybrid (semantic-led),0.7083,3.0896,0.0000
7920220,SAT Mexico | Pinguim 2026 | Hilton Reforma | G1,,,3,SAT Mexico | Grupo 109 PAX Mayo 2026 | Hilton Cancun,,,7819093,0.7488,Medium,Hybrid (semantic-led),0.6380,3.2922,0.0000
7920220,SAT Mexico | Pinguim 2026 | Hilton Reforma | G1,,,4,SAT Mexico | Grupo INCENTIVO MULTI 2026,,,7831890,0.7305,Medium,Hybrid (semantic-led),0.6439,3.0017,0.0000
7920220,SAT Mexico | Pinguim 2026 | Hilton Reforma | G1,,,5,Offroad Mexico | ORM Nov 2025 | Hilton,,,7865376,0.7252,Medium,Hybrid (semantic-led),0.4924,3.7703,0.0000
7920221,Western Orchard Group,Spokane,WA,1,WOG,,,,0.7500,Medium,Acronym,1.0000,1.0000,0.0000
7920221,Western Orchard Group,Spokane,WA,2,Northwest Harvest,Spokane,WA,6374493,0.5665,Low,Hybrid (semantic-led),0.2250,3.6351,1.0000
7920221,Western Orchard Group,Spokane,WA,3,Inland Group,Spokane,WA,2558076,0.5321,Low,Hybrid (semantic-led),0.1029,3.8008,1.0000
7920221,Western Orchard Group,Spokane,WA,4,Western Grid Group,Seattle,WA,1686657,0.5300,Low,Hybrid,0.7438,3.5419,0.4000
7920221,Western Orchard Group,Spokane,WA,5,Western Washington Horticultural Association,Mount Vernon,WA,723224,0.5300,Low,Hybrid,0.6198,3.6577,0.4000
7920225,Spectrum/Charter Communications,Cincinnati,OH,1,Spectrum Enterprise,Cincinnati,OH,5844491,0.6139,Low,Hybrid (semantic-led),0.2600,4.6461,1.0000
7920225,Spectrum/Charter Communications,Cincinnati,OH,2,PRIME COMMUNICATIONS,Westerville,OH,7612216,0.5300,Low,Hybrid,0.7083,3.8524,0.4000
7920225,Spectrum/Charter Communications,Cincinnati,OH,3,Prime Communications,Dublin,OH,2675649,0.5300,Low,Hybrid,0.7083,3.8524,0.4000
7920225,Spectrum/Charter Communications,Cincinnati,OH,4,21ST CENTURY COMMUNICATIONS,COLUMBUS,OH,3043837,0.5300,Low,Hybrid,0.6439,3.7506,0.4000
7920225,Spectrum/Charter Communications,Cincinnati,OH,5,AM Communications,Galion,OH,7759152,0.5300,Low,Hybrid,0.7083,4.0892,0.4000
7920344,Online Meetings-LAXAV,Chino Hills,CA,1,SAT Meetings & Conventions,Beverly Hills,CA,612572,0.6733,Low,Hybrid (semantic-led),0.5278,3.3765,0.8000
7920344,Online Meetings-LAXAV,Chino Hills,CA,2,LAXAV WEDDINGS,Laguna Hills,CA,7749214,0.6288,Low,Hybrid (semantic-led),0.4798,3.1869,0.8000
7920344,Online Meetings-LAXAV,Chino Hills,CA,3,LAXAV WEDDINGS,Rolling Hills Estates,CA,7723155,0.6238,Low,Hybrid (semantic-led),0.4798,3.1869,0.7750
7920344,Online Meetings-LAXAV,Chino Hills,CA,4,Meetings Today,,CA,7413393,0.5991,Low,Hybrid (semantic-led),0.4798,3.3363,0.5500
7920344,Online Meetings-LAXAV,Chino Hills,CA,5,VIP Meetings,,CA,3353836,0.5974,Low,Hybrid (semantic-led),0.4798,3.4699,0.5500
7920346,See Agency and Agent,Farmington Hills,MI,1,SAA,,,,0.7500,Medium,Acronym,1.0000,1.0000,0.0000
7920346,See Agency and Agent,Farmington Hills,MI,2,Agency Services Group,Farmington Hills,MI,1346567,0.7074,Medium,Hybrid (semantic-led),0.4798,4.0165,1.0000
7920346,See Agency and Agent,Farmington Hills,MI,3,See Agency and Agent,Gowen,MI,7911093,0.5300,Low,Exact + partial geo,1.0000,6.0144,0.4000
7920346,See Agency and Agent,Farmington Hills,MI,4,BIG AGENCY,MILANO,MI,954981,0.5300,Low,Hybrid (semantic-led),0.4798,4.2600,0.4000
7920346,See Agency and Agent,Farmington Hills,MI,5,Becoming a Travel Agent,Detroit,MI,5539829,0.5300,Low,Hybrid (semantic-led),0.5278,3.7038,0.4000
7920350,Precision Neuroscience Corp,New York,NY,1,Precision Discovery,New York,NY,4035919,0.7926,Medium,Hybrid,0.7438,4.6702,1.0000
7920350,Precision Neuroscience Corp,New York,NY,2,Precision Medicine Group,New York,NY,3843923,0.7857,Medium,Hybrid,0.7438,3.9672,1.0000
7920350,Precision Neuroscience Corp,New York,NY,3,Precision MD,New York,NY,2857651,0.7855,Medium,Hybrid,0.7438,4.4484,1.0000
7920350,Precision Neuroscience Corp,New York,NY,4,Dana Neuroscience,New York,NY,2719908,0.7850,Medium,Hybrid,0.7438,3.9635,1.0000
7920350,Precision Neuroscience Corp,New York,NY,5,"United Neuroscience, Incorporated",New York,NY,4305431,0.7796,Medium,Hybrid,0.7438,3.6174,1.0000
7920355,Zhejiang Bonart Tourism & Event Co Ltd/Delegation Group/San Jose,,,1,Zhejiang Bonart Tourism & Event Co Ltd - China,,,7790353,0.7664,Medium,Hybrid (semantic-led),0.6302,4.3397,0.0000
7920355,Zhejiang Bonart Tourism & Event Co Ltd/Delegation Group/San Jose,,,2,Zhejiang Bonart Tourism & Event Co Ltd - China,Hangzhou,,7751695,0.7664,Medium,Hybrid (semantic-led),0.6302,4.3397,0.0000
7920355,Zhejiang Bonart Tourism & Event Co Ltd/Delegation Group/San Jose,,,3,"Zhejiang Bonart Tourism & Event Co ., Ltd.",,,5534991,0.7389,Medium,Hybrid (semantic-led),0.6058,3.9474,0.0000
7920355,Zhejiang Bonart Tourism & Event Co Ltd/Delegation Group/San Jose,,,4,"Zhejiang Bonart Tourism & Event Co ., Ltd.",Hangzhou,Zhejiang,5504787,0.7389,Medium,Hybrid (semantic-led),0.6058,3.9474,0.0000
7920355,Zhejiang Bonart Tourism & Event Co Ltd/Delegation Group/San Jose,,,5,Tourism Bureau of Zhejiang Province,Hangzhou,,3589830,0.6380,Low,Hybrid (semantic-led),0.3938,4.2478,0.0000
7920365,Xeris Pharmaceuticals,Schaumburg,IL,1,"Xeris Pharmaceuticals, Incorporated",Schaumburg,IL,6409369,0.9662,High,Hybrid,1.0000,5.2425,1.0000
7920365,Xeris Pharmaceuticals,Schaumburg,IL,2,Turing Pharmaceuticals,Schaumburg,IL,5465809,0.8046,Medium,Hybrid,0.7438,3.7969,1.0000
7920365,Xeris Pharmaceuticals,Schaumburg,IL,3,ASTEX Pharmaceutical,Schaumburg,IL,4012864,0.6434,Low,Hybrid (semantic-led),0.3692,3.6718,1.0000
7920365,Xeris Pharmaceuticals,Schaumburg,IL,4,App Pharmaceutical Products,Schaumburg,IL,934303,0.6171,Low,Hybrid (semantic-led),0.2727,3.9403,1.0000
7920365,Xeris Pharmaceuticals,Schaumburg,IL,5,Xeris Pharmaceuticals,Chicago,IL,5451521,0.5300,Low,Exact + partial geo,1.0000,6.1507,0.4000
7920367,"SPARTAN INSURANCE, LTD",Schaumburg,IL,1,Spartan Insurance,Schaumburg,IL,6185751,0.9965,High,Hybrid,1.0000,6.7891,1.0000
7920367,"SPARTAN INSURANCE, LTD",Schaumburg,IL,2,RCCS INSURANCE COMPANY,Schaumburg,IL,2394786,0.7739,Medium,Hybrid,0.7438,3.2816,1.0000
7920367,"SPARTAN INSURANCE, LTD",Schaumburg,IL,3,Navigator Insurance,Schaumburg,IL,1004266,0.7679,Medium,Hybrid,0.7438,3.1265,1.0000
7920367,"SPARTAN INSURANCE, LTD",Schaumburg,IL,4,"SPARTAN INSURANCE, LTD",Chicago,IL,5589139,0.5300,Low,Exact + partial geo,1.0000,6.0140,0.4000
7920367,"SPARTAN INSURANCE, LTD",Schaumburg,IL,5,Spartan Insurance,Itasca,IL,7392691,0.5300,Low,Hybrid,1.0000,6.7891,0.4000
7920368,OLR Mayorista_Hilton Tulum_Agosto 2026,,,1,2026 Hilton Chicago S&P,Chicago,IL,7911796,0.6555,Low,Hybrid (semantic-led),0.4500,3.4775,0.0000
7920368,OLR Mayorista_Hilton Tulum_Agosto 2026,,,2,In House 2026 Capital Hilton,Washington,DC,7920967,0.6510,Low,Hybrid (semantic-led),0.4091,3.6578,0.0000
7920368,OLR Mayorista_Hilton Tulum_Agosto 2026,,,3,2026 Hilton Sedona Social,,,7860783,0.6385,Low,Hybrid (semantic-led),0.4500,3.1902,0.0000
7920368,OLR Mayorista_Hilton Tulum_Agosto 2026,,,4,2026 Hilton Sedona Social,Sedona,AZ,7844014,0.6385,Low,Hybrid (semantic-led),0.4500,3.1902,0.0000
7920368,OLR Mayorista_Hilton Tulum_Agosto 2026,,,5,2026 Hilton Sedona Social,Fairfax,VA,7920385,0.6385,Low,Hybrid (semantic-led),0.4500,3.1902,0.0000
7920371,Vietentours&Jungemann/FWC26Accommodation/Manhattan,,,1,Vietentours & Jungemann GmbH,,,7793271,0.6014,Low,Hybrid (semantic-led),0.2533,3.7811,0.0000
7920371,Vietentours&Jungemann/FWC26Accommodation/Manhattan,,,2,Vietentours & Jungemann GmbH,Neuss,,7207745,0.6012,Low,Hybrid (semantic-led),0.2533,3.7811,0.0000
7920371,Vietentours&Jungemann/FWC26Accommodation/Manhattan,,,3,Vietentours & Jungemann GmbH,Wachtberg,,7738980,0.6009,Low,Hybrid (semantic-led),0.2533,3.7811,0.0000
7920371,Vietentours&Jungemann/FWC26Accommodation/Manhattan,,,4,Vietentours & Jungemann GmbH,Wachtberg,Nordrhein-Westfalen,7359017,0.6007,Low,Hybrid (semantic-led),0.2533,3.7811,0.0000
7920371,Vietentours&Jungemann/FWC26Accommodation/Manhattan,,,5,Vietentours & Jungemann GmbH,Neuss,Nordrhein-Westfalen,7716800,0.6004,Low,Hybrid (semantic-led),0.2533,3.7811,0.0000
7920373,ONE VISION TALMA GROUP | Cancun | Jan 2026,,,1,One Vision,Miami,FL,1931407,0.6800,Low,Hybrid (semantic-led),0.5100,3.1046,0.0000
7920373,ONE VISION TALMA GROUP | Cancun | Jan 2026,,,2,One Vision,Newtown,PA,2664028,0.6798,Low,Hybrid (semantic-led),0.5100,3.1046,0.0000
